Tavg,Tmin,Pavg,Pmin,Srad,VPD,PET,Cyclone,Runoff,TidalRange,Dist2Coast,Salinity,SeaTemp,DEM,Slope,Pop,Height
26.433334,22.2,2922.0,108.0,16996,0.6708531,1328.2854,0.0,1575.884033203125,0.0,177.0,30.855105009098125,29.91486848897112,14,1.8522627353668213,9.7647915,9
26.675,12.6,308.0,1.0,22324,1.9062556,1205.6906,1.0,0.0,2.62959174573055,-88.1093979,34.05117483820898,26.14635574663334,43,0.794818103313446,0.06830367,0
26.645834,19.0,1512.0,30.0,17618,0.85640913,1901.35,0.86,1089.427001953125,0.301305679513185,7862.3999023,34.633677375609444,27.13429261050119,20,1.2446894645690918,3.9852276,7
26.9875,21.1,3290.0,23.0,18462,0.6802139,1870.6986,0.3,750.3220825195312,2.13451764705882,293.7720032,31.977256726341505,29.262305571094487,12,1.3145147562026978,54.631836,15
26.441666,21.0,1973.0,43.0,18438,0.7459326,1442.9316,0.22,794.439208984375,1.9693,-666.7800293,31.606393894225587,29.814259996059725,160,17.97899627685547,2.8859344,5.2
27.633333,19.5,1819.0,2.0,18218,0.9785922,1625.026,0.54,2202.912109375,1.36033823529412,5405.75,33.48657487570119,29.052720680980944,4,1.5321005582809448,23.689396,4
27.145834,14.3,68.0,0.0,21208,1.5836476,601.4121,0.0,0.0,1.30841470588235,-29.4237995,38.40722666300883,28.252403183237384,150,3.8712716102600098,12.041014,0
20.125,9.1,1259.0,31.0,14954,0.49303737,884.39374,2.36,407.3670043945313,4.76724636881145,157.0780029,30.105228748283288,22.2956648591266,9,2.196202754974365,1313.662,0
24.041666,14.7,1605.0,25.0,15677,0.54292136,1233.5491,2.5,555.8267822265625,1.97423096264368,-42.5475998,31.993040616955263,25.13625694089884,2,0.1091835349798202,112.76991,6.42
21.65,16.9,2602.0,72.0,17393,0.42018616,2158.9187,0.0,1884.6490478515625,0.568865869187729,-1005.3300171,32.19636386894674,29.43120213161525,586,1.00652015209198,247.43346,4
22.245832,17.2,2664.0,121.0,15809,0.38442764,2141.8865,0.02,1760.501953125,1.44911176470588,-8928.6796875,31.007699070460973,30.225752788220312,915,19.753772735595703,48.86812,7.1
27.125,22.0,1442.0,1.0,17933,0.7433949,1268.861,0.66,322.9974060058594,2.33458741032999,1829.3800049,29.89656777998045,28.33945098985765,5,0.154408648610115,142.43346,8.9
9.9,0.7,3139.0,62.0,14644,0.1256757,976.6903,3.26,0.0,1.39174411764706,-691.9949951,34.54794352145056,26.61526067860372,2157,4.662942886352539,32.29314,8.9
28.579166,21.0,1265.0,13.0,20428,1.113084,2139.4492,0.76,248.08169555664065,0.704247222701397,179.2369995,33.28591125026829,28.924188249027445,1,0.5459018349647522,570.43744,0.41
22.958334,14.0,2121.0,109.0,14883,0.721818,1595.3829,3.14,0.0,1.45178823529412,981.1929932,34.61339338405229,25.91387384624877,38,2.863554716110229,2872.9116,4.3
25.9,19.2,2063.0,89.0,19210,0.7342768,1673.9684,0.72,775.58447265625,0.574935294117647,1800.0,35.33196462662052,28.01185956399793,14,1.0971481800079346,53.299973,17
26.741667,21.8,1487.0,33.0,18103,0.720566,1945.8169,0.1,570.0640258789062,1.89477352941176,990.2080078,33.70771864149658,28.258165632188632,5,0.308815062046051,292.80765,6.3
26.525,18.9,1489.0,30.0,17666,0.8287678,1901.35,0.86,1089.427001953125,0.331251893171062,4583.0097656,34.8141067256333,27.14233978993645,14,1.3325161933898926,10.478669,11
12.441667,1.4,934.0,53.0,16595,0.40406457,834.99945,0.02,115.32080078125,1.22505882352941,175.5879974,35.58661267867057,21.03673533642356,787,2.4399449825286865,0.0,2
26.354166,22.0,3509.0,190.0,16793,0.41132262,2076.4116,2.28,0.0,1.33307352941176,328.0,33.92681625320244,29.346078605900946,305,15.979059219360352,65.93545,8
26.770834,19.2,1478.0,24.0,17937,0.8647426,2268.217,0.78,1363.18798828125,0.460796999831451,197.0650024,33.80664894411761,27.55517907113554,9,1.3145147562026978,3.2656662,0
27.191666,21.8,2470.0,37.0,14921,0.7319653,1926.561,2.38,1166.635009765625,2.04832647058824,-1327.4300537,33.1373311140025,29.32622445405043,158,1.5628844499588013,140.8937,2.89
26.341667,20.8,1194.0,15.0,16888,0.75098777,2154.4854,0.0,237.2115020751953,2.49952352941177,253.0939941,34.592257888023795,27.56772292861192,6,0.771998405456543,79.035675,12
27.679167,22.5,1888.0,2.0,17276,0.81374,1268.861,0.66,322.9974060058594,2.33458741032999,2034.4100342,30.181164772953775,28.29348256605036,9,2.355623245239258,133.04895,19.3
25.95,21.6,2091.0,56.0,18965,0.52830815,2043.4119,0.0,1389.6390380859375,1.86905588235294,-2751.6499023,31.003023544263257,27.319830644360103,11,1.611652374267578,2.5177634,2.8
24.041666,14.7,1605.0,25.0,15677,0.54292136,1233.5491,2.5,555.8267822265625,1.97423096264368,-42.5475998,31.993040616955263,25.13625694089884,2,0.1091835349798202,112.76991,6.08
26.9875,21.1,3290.0,23.0,18462,0.6802139,1870.6986,0.3,750.3220825195312,2.13313529411765,349.4320068,31.977256726341505,29.262305571094487,14,0.3452648818492889,54.631836,14
26.833334,15.6,1474.0,9.0,18267,0.8374062,1202.1724,2.4,296.0495910644531,1.68914833534587,1612.0300293,30.14061648427228,27.90823055536747,3,0.771998405456543,402.95212,0
22.7,11.0,1964.0,36.0,13843,0.6868251,899.2965,2.44,761.181884765625,0.0,-278.5190125,32.14374679103725,25.023123931153595,-5,0.5459018349647522,2188.4458,3.28
20.729166,9.5,1215.0,35.0,18240,0.7790745,948.8875,0.28,0.0,1.55383243056754,65.7913971,35.4892337357217,23.668524775483988,4,2.320007801055908,1.6822815,16.4
17.841667,7.0,1129.0,59.0,16666,0.6461391,931.8298,0.02,250.9239959716797,0.0,1218.5,35.571432776452355,20.989840914546576,9,2.249722003936768,1127.7604,8.15
27.175,21.9,2222.0,8.0,17428,0.68176955,1140.7559,0.46,1225.281982421875,1.98773419332645,-12619.0,30.553045243983167,28.82734985378901,3,0.7642403244972229,193.28975,0
26.629168,19.1,1457.0,30.0,19947,0.8579199,2251.951,0.68,645.3012084960938,0.182936027255477,1157.0600586,36.043281089983005,28.395094048781985,47,0.3936611115932464,7.9614725,2
25.954166,19.2,2062.0,89.0,19175,0.740977,1673.9684,0.72,775.58447265625,0.560117647058824,3000.0,35.33196462662052,28.01185956399793,5,0.4367262125015259,53.299976,2
26.833334,22.5,2068.0,5.0,18900,0.74902624,1892.1493,0.0,916.4545288085938,0.95193077640278,-472.3760071,33.148131897543955,28.963701499012465,3,0.1091835349798202,270.22675,3
27.154167,22.0,1433.0,1.0,17894,0.75650245,1268.861,0.64,322.9974060058594,2.33458741032999,1363.75,29.89656777998045,28.33945098985765,4,1.2730798721313477,163.98697,12.9
26.954166,20.6,1170.0,7.0,20648,0.7778039,2045.3639,0.46,549.5191040039062,2.04795882352941,237.4080048,32.99915793163467,28.608305165224927,6,0.6990818977355957,22.146961,6
26.770834,19.2,1478.0,24.0,17937,0.8647426,2268.217,0.78,1363.18798828125,0.460796999831451,197.0650024,33.80664894411761,27.55517907113554,9,1.3145147562026978,3.2656662,0
26.141666,21.7,2355.0,85.0,18841,0.5584123,1356.4684,0.0,1392.23095703125,1.88765,-4855.3999023,31.205352715984183,27.322533634737717,17,0.771998405456543,2.5174508,24.8
27.3125,13.0,125.0,0.0,22008,1.559451,1488.2347,0.0,0.0,1.36871764705882,-380.3089905,38.42802272186312,28.28895086708761,3,0.6990818977355957,79.15866,0
26.9875,21.1,3290.0,23.0,18462,0.6802139,1870.6986,0.3,750.3220825195312,2.13660294117647,190.3609924,31.977256726341505,29.262305571094487,9,1.6661465167999268,54.631836,7
26.341667,20.7,1222.0,15.0,16750,0.7559879,2154.4854,0.0,237.2115020751953,2.50024705882353,829.559021,34.592257888023795,27.56772292861192,5,2.663592576980591,81.34559,3
27.2125,20.7,758.0,6.0,20737,0.74711245,1254.0654,0.24,646.8671875,1.54870522684147,-468.0020142,33.70341326376138,28.949825948436832,10,5.244287490844727,66.82992,5
26.954166,20.6,1170.0,7.0,20648,0.7778039,2045.3639,0.46,549.5191040039062,2.04795882352941,237.4080048,32.99915793163467,28.608305165224927,6,0.6990818977355957,22.146961,6.74
26.291666,22.1,3333.0,165.0,16797,0.4145458,2068.5054,2.6,0.0,1.33112650508884,586.4559937,33.92600030332098,29.3494350259132,18,0.9327832460403442,10.660388,20
23.754166,13.6,1257.0,37.0,17951,0.7679141,1938.4958,0.8,126.34729766845705,1.02624705882353,401.7669983,36.28115769277713,26.21343290715672,10,0.6176121830940247,4.5417666,8.2
26.4625,19.6,1310.0,36.0,18282,0.75035197,1417.5403,1.0,6.613067150115967,0.178472321890633,-293.7170105,36.01076609477227,28.036301809402108,7,0.244140625,0.0071779126,6.5
27.420834,21.1,2980.0,3.0,17877,1.0136038,2061.315,3.9,969.5346069335938,0.731049105607155,193.8079987,33.21588400828308,28.939750688897423,27,6.956776142120361,608.5283,7.84
26.570833,18.9,1485.0,30.0,17666,0.84098417,1901.35,0.86,1089.427001953125,0.350470892494929,4621.2299805,34.633677375609444,27.13429261050119,3,0.3936611115932464,3.4842646,4
27.466667,23.3,3422.0,80.0,16792,0.6568362,1989.1254,3.1,1702.0980224609375,1.59373529411765,879.3449707,33.51128651551279,28.903288256025697,3,1.00652015209198,522.1905,16.6
22.7,11.0,1964.0,36.0,13843,0.6868251,899.2965,2.44,761.181884765625,0.0,-278.5190125,32.14374679103725,25.023123931153595,-5,0.5459018349647522,2188.4458,3.69
25.954166,19.2,2062.0,89.0,19175,0.740977,1673.9684,0.72,775.58447265625,0.564461764705882,2900.0,35.33196462662052,28.01185956399793,4,0.5459018349647522,53.299976,5
21.708334,9.0,1652.0,28.0,16013,0.55021435,902.8941,3.02,384.060302734375,2.06927647058824,-229.7969971,32.20128183296575,25.78496281683699,47,1.82962965965271,107.86136,10.2
26.929167,13.3,118.0,0.0,22085,1.4808931,1668.7413,0.0,0.0,1.355,88.7965012,38.66082238080084,28.29557975027373,1,0.976473867893219,1330.079,1
25.320833,20.9,3004.0,219.0,17384,0.67071205,2133.4365,3.72,0.0,1.5,-524.4060059,34.03175359969806,29.26447986782701,12,2.6276471614837646,1.9052662,15
26.0625,17.9,2611.0,61.0,16930,0.84003377,2131.908,0.84,872.09228515625,0.439552387041773,-92.5292969,33.63314352337812,28.005749150958927,7,1.543716549873352,44.30549,12
22.7,11.0,1964.0,36.0,13843,0.6868251,899.2965,2.44,761.181884765625,0.0,-278.5190125,32.14374679103725,25.023123931153595,-5,0.5459018349647522,2188.4458,3.1
26.783333,16.4,1507.0,8.0,21391,1.0673761,1399.9906,0.9,576.7805786132812,0.0,989.6209717,34.03843291707974,28.3477142380238,9,0.244140625,21.470064,9.98
27.333334,21.2,2839.0,3.0,18050,0.9813106,1149.3989,3.84,1917.6519775390625,0.709691415868673,228.8730011,33.15030118306204,28.99439107007899,5,0.6550734639167786,548.83093,2
27.125,21.3,1931.0,39.0,18029,0.761211,1413.7781,0.32,637.5902099609375,1.15759746376812,249.1340027,31.806358535251235,29.51457080139862,11,0.4367262125015259,63.44525,0
27.583334,22.4,1814.0,2.0,17499,0.80939364,2096.702,0.42,719.8737182617188,1.05320963488844,99.1626968,32.38001966818015,28.69542908398576,1,0.4632169902324676,58.84917,11.8
21.204166,8.4,1571.0,30.0,15507,0.5567792,773.9766,2.88,423.8460998535156,2.76493823529412,-1009.2299805,32.1779327883861,25.602978092162477,122,2.249722003936768,2.9458091,1.18
27.6875,22.5,1868.0,2.0,17246,0.8196721,1305.794,0.66,830.3447875976562,0.0,3433.2700195,30.085678625695447,28.30950099327978,7,0.308815062046051,129.09233,15
27.525,19.8,1759.0,1.0,18577,0.9621374,1625.026,0.54,2202.912109375,1.35214117647059,2415.0800781,33.50970486851234,28.959292266328337,15,3.0170793533325195,22.147747,10
28.441668,22.5,1577.0,1.0,21472,1.2084534,1338.797,0.26,839.9188842773438,2.42912361566327,62.892601,31.855655455385826,29.59010013959642,8,0.5879514217376709,430.55734,23
28.241667,24.1,1878.0,104.0,17153,0.7911474,1939.8911,0.0,499.034912109375,1.58664004189213,-160.8300018,32.03890542812664,29.32653996764577,7,1.543716549873352,30.4813,0
23.804167,13.3,1261.0,38.0,17878,0.7842559,1938.4958,0.84,126.34729766845705,1.01872647058824,502.0090027,36.28115769277713,26.21343290715672,4,1.0299257040023804,34.018707,6.5
27.558332,23.2,1563.0,17.0,16926,0.66121787,2043.8812,1.48,242.9788055419922,1.29175294117647,-246.6000061,33.261885586121664,29.229124589668217,6,0.5459018349647522,727.40924,7
28.041666,24.0,2068.0,127.0,17147,0.7686867,2074.2678,0.0,754.7039184570312,1.5720832687566,22.1536999,28.836065812945773,29.64759691965321,7,2.762167930603028,22.638544,6
23.933332,14.4,1737.0,27.0,15484,0.49426034,1524.9095,2.5,336.6214904785156,3.5,-136.9049988,32.57163110224803,25.630416456131687,5,0.6990818977355957,576.41406,6.4
26.304167,15.1,1750.0,4.0,17804,0.7285405,1763.8553,2.44,750.168701171875,2.28886458513024,412.9370117,27.95165460468066,27.71986125087106,3,0.6366184949874878,968.2062,5.6
25.883333,19.2,2066.0,85.0,19243,0.7186137,1673.9684,0.72,775.58447265625,0.581261764705882,1000.0,36.13236061602927,27.87219971634729,15,0.4882723987102508,53.31344,14
26.554167,14.9,1550.0,2.0,17742,0.84876305,1736.1135,2.4,621.8372802734375,1.96167957564257,-559.7800293,21.1881908325806,27.69337423823802,4,0.308815062046051,82.10749,5.91
26.558334,22.0,2885.0,109.0,17916,0.59135085,1432.7133,0.06,1847.8699951171875,1.30008823529412,2180.8300781,33.69925432653528,28.29632824567758,3,0.4632169902324676,603.8418,3.16
27.479166,24.1,2760.0,125.0,16956,0.6462461,2133.4365,3.7,0.0,1.5,26.4178009,34.03819265428198,29.26019880130104,8,0.3275474309921264,62.732635,4
27.583334,22.4,1814.0,2.0,17499,0.80939364,2096.702,0.42,719.8737182617188,1.05320963488844,99.1626968,32.38001966818015,28.69542908398576,1,0.4632169902324676,58.84917,14.4
18.8,9.2,956.0,27.0,16383,0.6742552,1571.9684,0.02,323.7456970214844,1.29777045497419,-255.0890045,35.36955923340054,24.5452195114431,592,15.538589477539062,60.347,7.37
27.154167,22.0,1433.0,1.0,17894,0.75650245,1268.861,0.64,322.9974060058594,2.33458741032999,1393.0300293,29.89656777998045,28.33945098985765,6,0.1091835349798202,163.98697,14.6
26.658333,21.7,2371.0,122.0,16107,0.6126856,2015.0208,0.04,572.2650146484375,3.26865219941349,-412.9370117,30.81004200921372,30.45461713325304,12,1.943214535713196,104.500824,12.1
21.7875,9.1,1656.0,28.0,16058,0.5512831,1053.1106,3.08,372.0280151367188,2.04355882352941,-265.9419861,30.352629309053693,25.58625751883391,39,6.759824275970459,64.74075,8.4
14.679167,8.9,2555.0,72.0,18362,0.033247262,1882.176,0.12,2336.47705078125,0.359111799206486,-213.1040039,35.41279613846249,28.87949029967092,2049,23.02896881103516,1.0442368,3.94
21.975,13.0,1568.0,5.0,20826,0.74861294,2184.8467,0.74,895.3724975585938,3.0,775.5109863,34.77848503432811,28.46969535669004,11,0.4882723987102508,59.929375,6.67
26.9875,21.1,3290.0,23.0,18462,0.6802139,1870.6986,0.3,750.3220825195312,2.13588823529412,190.2489929,31.977256726341505,29.262305571094487,13,1.6697161197662354,54.631836,12
25.179167,17.1,1415.0,53.0,17922,0.9975555,1273.5645,0.66,0.0,0.596438235294118,26.4281006,36.04040938158565,28.24002300530609,202,6.399343967437744,24.837168,10
22.629166,10.9,1982.0,37.0,13727,0.68098253,899.2965,2.4,761.181884765625,0.0,-200.5279999,32.14374679103725,25.023123931153595,9,0.244140625,5031.792,3.9
26.9875,21.1,3290.0,23.0,18462,0.6802139,1870.6986,0.3,750.3220825195312,2.13175588235294,71.1332016,31.695132965777017,29.657142792847477,12,1.091704487800598,54.631836,19
26.870834,21.0,3295.0,23.0,18454,0.6698032,1870.6986,0.3,750.3220825195312,2.13108529411765,405.0920105,31.977256726341505,29.262305571094487,14,0.5459018349647522,54.654892,16
26.804167,14.7,1537.0,7.0,18378,1.0778424,1202.1724,2.42,296.0495910644531,1.61946025530447,-366.4079895,30.40103433130923,28.096408684136254,64,7.712043762207031,276.6357,3
22.7,11.0,1964.0,36.0,13843,0.6868251,899.2965,2.44,761.181884765625,0.0,-278.5190125,32.14374679103725,25.023123931153595,-5,0.5459018349647522,2188.4458,2.68
25.95,21.6,2091.0,56.0,18965,0.52830815,2043.4119,0.0,1389.6390380859375,1.86988529411765,-2289.0200195,31.003023544263257,27.319830644360103,12,0.5567121505737305,2.5177634,5
25.595833,20.9,2563.0,81.0,18373,0.5590421,2043.4119,0.0,1389.6390380859375,1.86884705882353,-5926.1000977,31.099578754188524,27.324806208386978,124,2.452099561691284,16.505392,19.6
25.8,21.1,2517.0,79.0,18444,0.5840778,1356.4684,0.0,1392.23095703125,1.88779117647059,-6858.5498047,21.72068125417882,28.287252748314085,101,4.41285514831543,0.12299267,15
27.35,24.0,2767.0,125.0,16955,0.61876684,2133.4365,3.7,0.0,1.16361041918234,252.0,33.98646951216674,29.326731759353716,16,1.6226979494094849,17.059162,0
26.804167,14.7,1537.0,7.0,18378,1.0778424,1202.1724,2.42,296.0495910644531,1.61946025530447,-366.4079895,30.40103433130923,28.096408684136254,64,7.712043762207031,276.6357,3
27.583334,22.4,1814.0,2.0,17499,0.80939364,2096.702,0.42,719.8737182617188,1.05320963488844,99.1626968,32.38001966818015,28.69542908398576,1,0.4632169902324676,58.84917,14.6
25.658333,18.5,1934.0,2.0,19420,0.79075,1338.797,0.26,839.9188842773438,2.42912361566327,84.9769974,31.855655455385826,29.59010013959642,157,5.452481746673584,67.07563,16
26.870834,21.0,3295.0,23.0,18454,0.6698032,1870.6986,0.3,750.3220825195312,2.12966470588235,182.4530029,31.977256726341505,29.262305571094487,21,12.18952751159668,54.654892,18
23.558332,15.8,1236.0,53.0,15574,0.52191585,1593.173,0.02,171.4261016845703,1.09862941176471,-43.915699,36.9194545206211,25.4602584417868,-1,0.6366184949874878,170.19438,6.5
27.233334,14.3,68.0,0.0,21291,1.6206284,1488.2347,0.0,0.0,1.31907058823529,-196.3950043,38.41368870870081,28.25957053994421,1,0.5567121505737305,29.308752,0
26.754168,22.3,2082.0,101.0,16264,0.6016413,1551.7118,0.02,572.2650146484375,2.52797647058824,-84.4917984,31.02554379995642,30.28644667267764,7,0.6990818977355957,1613.5314,5
28.208334,24.1,1942.0,114.0,17073,0.79934114,1960.8016,0.0,754.7039184570312,1.57530479691877,203.4660034,32.118080750550845,29.832322196456012,23,0.5459018349647522,25.596922,18
26.6375,19.0,861.0,40.0,18065,1.0688308,1273.5645,0.66,0.0,0.596414705882353,96.6130981,36.04040938158565,28.24002300530609,7,1.3979556560516355,35.834263,10
26.9875,21.1,3290.0,23.0,18462,0.6802139,1870.6986,0.3,750.3220825195312,2.13660294117647,301.6809998,31.977256726341505,29.262305571094487,8,0.6641085743904114,54.631836,17
22.958334,14.0,2121.0,109.0,14883,0.721818,1595.3829,3.14,0.0,1.45178823529412,981.1929932,34.61339338405229,25.91387384624877,38,2.863554716110229,2872.9116,3.2
25.908333,21.5,3077.0,46.0,17617,0.51731485,1516.6914,0.0,2316.5869140625,1.91643529411765,1088.9699707,28.885604331553985,27.37135948652673,17,2.050498962402344,252.17326,7.7
27.170834,21.7,3515.0,4.0,20006,0.75645214,1952.0841,0.44,1873.9129638671875,1.04860588235294,6.2338901,34.73750959704999,29.075705064528183,11,2.1077356338500977,663.92236,8
24.179167,14.7,1707.0,24.0,17040,0.57180554,983.5722,3.44,476.0259094238281,1.1,88.1093979,32.094249044729175,25.80643622337016,5,3.001291275024414,222.09108,6.7
22.745834,11.0,1796.0,33.0,13539,0.6939786,1212.4458,2.38,652.4906005859375,1.14199411764706,-71.9503021,30.50389313619365,24.84222592975805,3,0.831459641456604,9037.161,5.58
23.545834,19.0,2582.0,112.0,16518,0.38469878,1409.0016,0.02,1433.7969970703125,1.8,6251.8300781,33.221663038929606,28.939586156213487,517,14.625238418579102,318.79086,12
26.925,22.1,2906.0,139.0,16730,0.5672629,1589.736,0.06,2039.7669677734373,3.3,2616.8100586,31.30439293717509,30.15663191793616,0,4.298792362213135,36.83018,14
24.7125,14.7,1133.0,17.0,17277,0.89012265,2143.963,0.56,19.913349151611328,2.67957352941177,-187.0399933,24.709462324310334,26.345106424626724,108,1.746397614479065,4.956215,9.49
27.395834,21.2,2938.0,3.0,17992,0.9974405,1524.0428,3.88,969.5346069335938,0.723943740353284,35.9896011,33.21523619297588,28.94714986867185,12,0.7872850894927979,148.37074,10.53
26.833334,22.6,2352.0,10.0,17489,0.54645926,1754.8638,0.42,719.8737182617188,0.826088326058787,-573.7919922,32.30053320991246,28.649220281590157,-1,0.4501665234565735,104.10529,8
18.4625,5.3,1582.0,37.0,14522,0.4723601,912.31476,1.72,495.6791076660156,0.0,8489.2695312,29.207042691316342,21.27288757782802,1,0.4882723987102508,155.96916,1.8
15.0625,8.2,1396.0,85.0,15183,0.3292552,894.9186,0.22,762.0906982421875,1.85483529411765,110.0,35.390234168308005,17.914073086457723,5,0.4501665234565735,12.397528,1.885
26.804167,14.7,1537.0,7.0,18378,1.0778424,1202.1724,2.42,296.0495910644531,1.61946025530447,-366.4079895,30.40103433130923,28.096408684136254,64,7.712043762207031,276.6357,3
26.933332,22.4,2679.0,153.0,16894,0.58017427,1424.5536,0.0,1027.70703125,3.0,7611.8300781,32.2780849819798,29.26817490047634,12,3.382519006729126,13.15029,9.5
25.7625,22.0,6640.0,333.0,15501,0.4133203,1609.3403,0.0,4731.2177734375,0.0,258.9460144,31.36792524249454,27.50087058416915,27,2.1524252891540527,71.94019,16.24
27.466667,23.3,3422.0,80.0,16792,0.6568362,1989.1254,3.1,1702.0980224609375,1.59373529411765,879.3449707,33.51128651551279,28.903288256025697,3,1.00652015209198,522.1905,8.4
22.895834,11.2,1648.0,25.0,16432,0.6087623,856.5301,2.88,381.1677856445313,2.53,0.0,32.117501898729905,25.55284459330425,3,0.794818103313446,259.46362,2.14
23.933332,14.4,1737.0,27.0,15484,0.49426034,1524.9095,2.5,336.6214904785156,3.5,-261.9700012,32.55116777885841,25.578996748991337,2,0.1091835349798202,576.41406,3.1
26.7875,22.8,2309.0,143.0,16514,0.5104234,1324.8208,0.02,1134.719970703125,1.27903235294118,-623.5020142,30.922244317700848,29.98450247303303,7,0.6905047297477722,34.301266,23.1
26.933332,21.9,3106.0,148.0,16683,0.57235277,1589.736,0.06,2039.7669677734373,1.56899728307745,438.5509949,31.302024873790245,30.166753369759984,11,1.00652015209198,118.492256,30
24.041666,14.7,1605.0,25.0,15677,0.54292136,1233.5491,2.5,555.8267822265625,1.97423096264368,-42.5475998,31.993040616955263,25.13625694089884,2,0.1091835349798202,112.76991,13.4
25.595833,20.9,2563.0,81.0,18373,0.5590421,2043.4119,0.0,1389.6390380859375,1.86884705882353,-5926.1000977,31.099578754188524,27.324806208386978,124,2.452099561691284,16.505392,2.8
27.566668,13.6,104.0,0.0,22291,1.645391,812.2219,0.0,0.0,1.31112647058824,4940.2099609,38.3763241423967,28.004838379797324,2,1.1133191585540771,682.04565,0
26.504166,22.2,2870.0,126.0,18415,0.6102436,1971.7285,0.0,775.4176025390625,2.5,48.9641991,33.68422106360352,29.39408161154135,7,0.5879514217376709,102.27795,4
23.1125,13.3,1767.0,18.0,16626,0.54315346,1153.7417,2.42,628.8157958984375,1.06177791961359,-1106.1400146,33.843124883884535,27.3050754251332,-1,1.091704487800598,66.43575,4
26.383333,22.2,1744.0,81.0,17147,0.5907242,2133.4365,3.7,0.0,1.17532553907193,-5125.1098633,34.03341038025318,29.269146021630103,148,3.491255521774292,36.636196,10
26.8375,22.0,2838.0,136.0,16793,0.5482405,1589.736,0.06,2039.7669677734373,1.55658099016733,1593.6899414,31.30439293717509,30.15663191793616,20,0.3452648818492889,149.75745,23
26.954166,20.6,1170.0,7.0,20648,0.7778039,2045.3639,0.46,549.5191040039062,2.04795882352941,237.4080048,32.99915793163467,28.608305165224927,6,0.6990818977355957,22.146961,4.22
23.9375,11.6,714.0,5.0,17831,0.9404562,1082.9696,0.44,80.76426696777344,3.44530760233918,-1521.6400146,20.413673221470557,26.52900036586123,93,0.154408648610115,10.825112,4.8
27.429167,22.7,1628.0,48.0,15618,0.6516593,1886.4208,2.2,1110.3480224609375,1.52806470588235,154.4869995,33.08729895849709,29.05867105226536,1,0.6176121830940247,607.804,11.1
26.804167,14.7,1537.0,7.0,18378,1.0778424,1202.1724,2.42,296.0495910644531,1.61946025530447,-366.4079895,30.40103433130923,28.096408684136254,64,7.712043762207031,276.6357,3
28.633333,21.8,1552.0,3.0,20875,1.2740391,1422.1818,0.24,839.9188842773438,2.19979315163015,7220.0,33.05214390434187,28.424910392070014,2,0.0,47.980747,14
26.954166,20.6,1170.0,7.0,20648,0.7778039,2045.3639,0.46,549.5191040039062,2.04795882352941,237.4080048,32.99915793163467,28.608305165224927,6,0.6990818977355957,22.146961,3.67
22.958334,14.0,2121.0,109.0,14883,0.721818,1595.3829,3.14,0.0,1.45178823529412,981.1929932,34.61339338405229,25.91387384624877,38,2.863554716110229,2872.9116,4.2
27.583334,22.4,1814.0,2.0,17499,0.80939364,2096.702,0.42,719.8737182617188,1.05320963488844,99.1626968,32.38001966818015,28.69542908398576,1,0.4632169902324676,58.84917,13.7
22.804167,11.4,1252.0,38.0,17227,0.7996647,1844.6682,0.92,126.34729766845705,0.751808823529412,153.348999,35.99812404794703,25.813383105474493,4,0.9327832460403442,697.5067,3
28.570833,21.0,1268.0,13.0,20621,1.1005368,2139.4492,0.76,248.08169555664065,0.704273641538727,252.5,33.28591125026829,28.924188249027445,2,0.852688729763031,776.8664,6.17
26.395834,15.0,1757.0,4.0,17805,0.7505526,1763.8553,2.44,750.168701171875,0.0,243.7949982,27.627213045995106,27.751936949029997,8,0.4882723987102508,659.28876,6.86
24.7125,14.7,1133.0,17.0,17277,0.89012265,2143.963,0.56,19.913349151611328,2.67957352941177,-187.0399933,24.709462324310334,26.345106424626724,108,1.746397614479065,4.956215,8.5
